-0.47595,-0.07751
-0.68263,-0.99189
-0.44375,0.809
-0.081366,-0.8279
-0.358,-0.4585
0.036786,0.70669
-0.47611,0.94953
0.95217,0.020855
0.46563,-0.49621
-0.76945,0.28831
-0.22745,-0.75818
0.257,-0.63333
-0.74988,-0.7827
0.9671,0.23335
-0.11355,-0.28964
0.57912,-0.9342
0.58824,0.65336
-0.27748,0.46219
-0.16779,0.46179
0.16852,-0.75904
0.52034,-0.52645
-0.62438,0.93774
-0.42367,0.39092
0.34044,0.28163
-0.00070348,0.11334
-0.64286,0.72195
-0.17372,-0.51833
-0.60161,-0.17165
0.063399,-0.94144
0.66474,0.51268
-0.6295,0.29089
0.91472,-0.82698
-0.14917,0.83236
0.0080141,0.66691
0.020942,-0.60364
-0.96842,-0.15574
0.46338,-0.67679
0.98661,-0.33887
-0.67424,0.14644
-0.74673,0.26796
-0.25033,-0.70518
0.38644,0.62512
-0.9942,0.39563
-0.26154,0.51166
-0.88264,0.4122
0.57867,0.90405
-0.30046,-0.50392
0.40505,-0.39917
-0.017542,0.9235
0.94574,0.81681
0.67194,0.045926
0.22047,0.92829
0.12904,-0.27608
0.99478,-0.41146
-0.49055,0.8634
-0.97124,-0.14195
-0.82191,0.5596
0.87797,-0.96862
0.94692,0.53328
-0.017037,0.66193
-0.31813,-0.50961
0.44572,0.46675
-0.97821,0.82618
0.51991,0.53065
0.34281,-0.52368
-0.61911,0.57611
0.33293,0.91243
0.82224,-0.45335
-0.67577,0.61854
0.82116,-0.647
-0.35128,0.7012
0.4006,0.14197
-0.4691,0.51826
0.037917,0.59908
-0.64506,-0.43083
-0.064308,0.92583
-0.10207,0.90208
-0.20787,0.45799
0.58385,0.076737
-0.013204,0.89278
0.4479,-0.38969
0.58605,0.93334
-0.29695,-0.3028
0.81931,-0.36458
0.42578,-0.24754
0.7945,-0.97082
-0.15958,-0.85971
-0.064968,-0.62775
0.80785,-0.85181
0.2671,-0.086638
0.065659,0.65613
-0.52498,-0.78442
0.89301,-0.53866
0.11886,-0.17169
0.5147,0.18322
-0.5277,0.56799
-0.14048,-0.61967
-0.21177,-0.61187
0.021419,0.056669
-0.74919,0.003184
0.36731,-0.24696
-0.94462,-0.3396
-0.53231,0.84572
0.47288,0.87611
0.86842,0.13128
0.22721,0.22116
-0.18504,0.18326
0.70783,-0.11369
0.98566,-0.40538
-0.40926,0.70579
-0.21966,-0.13974
0.39791,0.68771
-0.28596,0.96849
-0.93615,0.36331
-0.30172,0.39201
-0.030482,-0.12335
-0.90353,0.84971
0.83005,0.88148
0.45113,-0.1434
0.54492,-0.73869
-0.8071,-0.55294
-0.92554,-0.18401
-0.48037,-0.8969
-0.74898,-0.18879
-0.5237,0.42418
0.36435,-0.16426
-0.037563,-0.32656
0.87302,0.41614
0.1628,-0.70081
-0.62779,-0.92432
-0.62614,-0.36832
-0.32289,-0.96851
-0.13447,-0.22026
-0.84646,0.45115
0.27202,0.094734
-0.88318,0.21279
0.44736,0.81337
0.3202,0.40553
-0.98236,-0.52544
0.52636,0.38794
-0.32274,-0.36709
0.55243,0.11823
-0.32841,-0.90624
0.16108,-0.29389
-0.65605,0.32824
0.69244,0.92785
-0.45819,0.935
0.48928,0.046386
0.12684,0.021471
0.80018,-0.41276
0.096644,0.68674
-0.94972,-0.28734
-0.83872,0.40964
0.91112,-0.23301
-0.087937,0.96006
-0.70531,-0.015244
0.34992,0.34895
0.24733,0.97776
0.10041,0.51169
0.8115,0.39324
0.79664,-0.18896
-0.4752,-0.58403
0.43831,-0.25482
-0.029707,0.78951
-0.43823,-0.72481
-0.88344,-0.41904
-0.58988,-0.049134
0.28008,0.16038
-0.42805,0.40161
-0.11492,-0.3118
-0.30811,-0.078708
-0.00052579,0.8952
0.31014,-0.70583
0.89883,0.16328
-0.93385,0.029087
0.11268,-0.89819
0.2816,-0.073106
-0.68312,-0.27302
0.4529,-0.16695
-0.24296,0.46827
0.023106,0.79903
0.15648,-0.43161
0.69056,0.88151
0.40366,-0.59126
0.25838,0.87689
-0.89731,-0.93568
-0.90818,-0.81353
0.05803,-0.46872
0.56609,-0.8879
0.40616,-0.061926
-0.60676,-0.065326
-0.45651,-0.41607
-0.5695,0.57155
-0.18331,-0.99663
0.31055,-0.36402
-0.45936,0.90083
-0.43911,-0.26128
0.56354,-0.99471
0.70423,0.28429
0.094872,-0.25735
0.44823,-0.025114
-0.13366,-0.26574
0.64107,0.35635
0.64866,-0.78877
-0.96692,0.84482
0.46608,-0.4829
0.43449,0.27856
0.43851,-0.95334
0.57215,-0.15161
0.87438,-0.13267
0.31633,0.43203
-0.625,-0.60345
0.37641,0.98517
0.98078,-0.862
0.82874,-0.63457
0.73016,-0.38711
-0.90659,0.84451
-0.98432,0.70154
0.49901,-0.61618
0.46708,-0.16969
0.41674,0.14062
-0.68583,-0.71171
-0.76291,-0.40372
-0.6792,-0.91354
0.64635,0.38801
-0.19256,0.89705
-0.64174,-0.6268
0.26291,0.65558
-0.92376,-0.93757
-0.81179,0.70443
-0.77662,0.89645
0.37891,0.4229
0.23453,0.36472
0.14761,-0.50616
0.65222,0.44769
0.48956,-0.4639
-0.5467,-0.16948
-0.82422,-0.055724
0.0018719,0.10053
-0.37262,-0.080165
-0.46405,-0.96108
0.018884,-0.77621
0.40326,0.38756
0.81437,-0.70047
-0.092414,0.062103
0.066417,0.023963
0.61763,0.55423
-0.22155,-0.5039
0.48596,0.87017
0.96982,-0.48785
-0.57852,-0.51608
0.15683,-0.23067
0.44144,-0.62796
-0.73287,0.99528
0.62602,-0.040917
0.47423,0.499
0.4888,0.77815
0.68708,0.7258
0.49952,0.32068
0.48223,-0.77443
0.28381,0.82206
0.27945,-0.63536
0.6557,0.76479
0.66806,0.68527
-0.55702,0.098722
0.32435,0.098741
-0.64156,0.1478
0.64309,0.95248
-0.93634,-0.013856
-0.93151,-0.84228
-0.96114,0.38741
0.29116,-0.36781
0.063311,-0.28035
-0.94488,-0.50825
-0.94711,0.051153
0.49536,-0.60853
0.49739,-0.17952
-0.53716,-0.34738
0.56906,0.64385
0.68848,0.87342
0.66095,0.5703
0.11021,0.56391
0.38361,0.22878
0.54416,0.18145
0.47749,0.61762
-0.18586,-0.3894
0.34267,0.99173
0.39385,0.23737
0.63013,0.6657
-0.30134,-0.10035
0.047453,0.57017
-0.61641,-0.32911
-0.49511,-0.35537
0.082925,0.44045
-0.397,0.59855
0.29005,0.67335
-0.9022,-0.41427
-0.78124,-0.36618
0.51535,-0.15318
-0.11429,-0.012425
0.93941,0.89694
-0.75493,0.93355
-0.28435,0.89838
0.84699,-0.42507
0.67175,-0.51307
0.95633,0.1175
-0.60892,-0.38918
-0.28128,0.10368
0.29046,0.21208
